Timestamp,ShowDate,ShowVenue,TicketCost,Ticketssource, LoverFestTickets,MerchBoostEmail 
11/16/2022 17:37,5/27/2023,East Rutherford,70,Verified Fan Presale,No,No
11/16/2022 17:38,4/1/2023,Arlington,55,Verified Fan Presale,No,No
11/16/2022 17:39,6/10/2023,Detroit,30,Verified Fan Presale,No,No
11/16/2022 17:39,7/28/2023,Santa Clara,35,Verified Fan Presale,No,No
11/16/2022 17:42,6/24/2023,Minneapolis,95,Verified Fan Presale,Yes,No
11/16/2022 17:42,5/12/2023,Philadelphia,50,Verified Fan Presale,No,No
11/16/2022 17:42,4/2/2023,Arlington,30,Verified Fan Presale,No,Yes
11/16/2022 17:46,6/3/2023,Cincinnati,60,Capital One Presale,No,No
11/16/2022 17:46,5/5/2023,Nashville,44.05,Verified Fan Presale,No,No
11/16/2022 17:47,3/24/2023,Las Vegas,100,Verified Fan Presale,No,No
11/16/2022 17:47,7/8/2023,Kansas City,250,Verified Fan Presale,No,Yes
11/16/2022 17:47,5/5/2023,Nashville,50,Capital One Presale,No,No
11/16/2022 17:48,7/8/2023,Kansas City,28,Verified Fan Presale,No,No
11/16/2022 17:49,5/26/2023,East Rutherford,40,Verified Fan Presale,No,No
11/16/2022 17:49,7/7/2023,Kansas City,100,Verified Fan Presale,No,No
11/16/2022 17:49,8/9/2023,Los Angeles,10,Verified Fan Presale,No,No
11/16/2022 17:51,5/12/2023,Philadelphia,105,Verified Fan Presale,Yes,Yes
11/16/2022 17:52,4/2/2023,Arlington,50,Verified Fan Presale,No,Yes
11/16/2022 17:52,7/23/2023,Seattle,71,Verified Fan Presale,No,No
11/16/2022 17:53,5/19/2023,Foxborough,50,Verified Fan Presale,No,No
11/16/2022 17:53,6/17/2023,Pittsburgh,51.55,Verified Fan Presale,No,Yes
11/16/2022 17:53,5/28/2023,East Rutherford,257,Verified Fan Presale,No,No
11/16/2022 17:54,4/14/2023,Tampa,28,Verified Fan Presale,No,No
11/16/2022 17:55,6/16/2023,Pittsburgh,65,Verified Fan Presale,No,No
11/16/2022 17:55,7/14/2023,Denver,30,Verified Fan Presale,No,No
11/16/2022 17:56,6/4/2023,Chicago,50,Verified Fan Presale,No,No
11/16/2022 17:57,4/2/2023,Arlington,625,Verified Fan Presale,No,No
11/16/2022 17:58,5/7/2023,Nashville,38.2,Capital One Presale,Yes,No
11/16/2022 17:59,6/16/2023,Pittsburgh,56,Verified Fan Presale,No,No
11/16/2022 18:00,6/3/2023,Chicago,125,Verified Fan Presale,Yes,No
11/16/2022 18:01,5/12/2023,Philadelphia,41,Verified Fan Presale,Yes,No
11/16/2022 18:01,5/12/2023,Philadelphia,98.15,Verified Fan Presale,No,Yes
11/16/2022 18:02,4/29/2023,Atlanta,40,Verified Fan Presale,No,No
11/16/2022 18:03,6/3/2023,Cincinnati,110,Capital One Presale,No,No
11/16/2022 18:03,4/13/2023,Tampa,28,Verified Fan Presale,No,Yes
11/16/2022 18:03,6/17/2023,Pittsburgh,53,Verified Fan Presale,No,Yes
11/16/2022 18:04,5/21/2023,Foxborough,100,Verified Fan Presale,No,No
11/16/2022 18:04,5/7/2023,Nashville,75,Verified Fan Presale,No,No
11/16/2022 18:05,6/23/2023,Minneapolis,30,Verified Fan Presale,No,No
11/16/2022 18:06,4/14/2023,Tampa,45,Verified Fan Presale,No,No
11/16/2022 18:07,6/23/2023,Minneapolis,74,Capital One Presale,No,No
11/16/2022 18:08,5/26/2023,East Rutherford,92,Capital One Presale,No,No
11/16/2022 18:08,5/6/2023,Nashville,70,Verified Fan Presale,No,Yes
11/16/2022 18:08,7/22/2023,Seattle,30,Verified Fan Presale,No,Yes
11/16/2022 18:08,3/17/2023,Glendale,76,Verified Fan Presale,No,No
11/16/2022 18:09,3/24/2023,Las Vegas,40,Verified Fan Presale,No,No
11/16/2022 18:10,6/3/2023,Chicago,65.11,Verified Fan Presale,No,No
11/16/2022 18:13,6/9/2023,Detroit,29.55,Verified Fan Presale,No,No
11/16/2022 18:14,5/19/2023,Foxborough,100,Verified Fan Presale,No,Yes
11/16/2022 18:14,5/20/2023,Foxborough,39,Verified Fan Presale,No,No
11/16/2022 18:16,4/22/2023,Houston,46.45,Verified Fan Presale,No,Yes
11/16/2022 18:17,6/4/2023,Chicago,19,Verified Fan Presale,No,Yes
11/16/2022 18:17,5/6/2023,Nashville,30,Verified Fan Presale,No,Yes
11/16/2022 18:17,6/24/2023,Minneapolis,106,Verified Fan Presale,No,Yes
11/16/2022 18:20,5/28/2023,East Rutherford,70,Verified Fan Presale,No,No
11/16/2022 18:20,8/4/2023,Los Angeles,58,Verified Fan Presale,No,No
11/16/2022 18:22,7/22/2023,Seattle,50.4,Verified Fan Presale,No,No
11/16/2022 18:23,3/18/2023,Glendale,64,Verified Fan Presale,No,No
11/16/2022 18:23,8/5/2023,Los Angeles,116.6,Verified Fan Presale,Yes,Yes
11/16/2022 18:23,5/6/2023,Nashville,92.1,Verified Fan Presale,No,Yes
11/16/2022 18:24,5/13/2023,Philadelphia,42,Capital One Presale,No,No
11/16/2022 18:25,5/5/2023,Nashville,39,Capital One Presale,No,No
11/16/2022 18:25,7/15/2023,Denver,49,Verified Fan Presale,No,Yes
11/16/2022 18:25,3/18/2023,Glendale,32.72,Verified Fan Presale,No,Yes
11/16/2022 18:25,4/1/2023,Arlington,195,Verified Fan Presale,No,Yes
11/16/2022 18:26,6/9/2023,Detroit,31.35,Verified Fan Presale,No,No
11/16/2022 18:26,5/20/2023,Foxborough,54,Capital One Presale,No,No
11/16/2022 18:28,7/29/2023,Santa Clara,63.6,Capital One Presale,No,Yes
11/16/2022 18:28,7/22/2023,Seattle,65.55,Verified Fan Presale,Yes,No
11/16/2022 18:34,5/14/2023,Philadelphia,40,Verified Fan Presale,No,No
11/16/2022 18:36,5/26/2023,East Rutherford,115,Verified Fan Presale,No,No
11/16/2022 18:36,4/28/2023,Atlanta,49.7,Capital One Presale,No,Yes
11/16/2022 18:36,4/14/2023,Tampa,128,Verified Fan Presale,No,No
11/16/2022 18:37,7/14/2023,Denver,101,Verified Fan Presale,Yes,Yes
11/16/2022 18:37,8/8/2023,Los Angeles,850,Verified Fan Presale,Yes,Yes
11/16/2022 18:40,6/17/2023,Pittsburgh,55.5,Verified Fan Presale,No,Yes
11/16/2022 18:44,5/27/2023,East Rutherford,43,Capital One Presale,No,No
11/16/2022 18:45,4/15/2023,Tampa,27.65,Verified Fan Presale,No,Yes
11/16/2022 18:45,4/30/2023,Atlanta,104,Verified Fan Presale,No,No
11/16/2022 18:46,4/28/2023,Atlanta,62.8,Verified Fan Presale,No,Yes
11/16/2022 18:46,6/4/2023,Chicago,301.55,Capital One Presale,No,No
11/16/2022 18:46,5/6/2023,Nashville,101,Verified Fan Presale,No,Yes
11/16/2022 18:46,5/20/2023,Foxborough,45,Verified Fan Presale,No,No
11/16/2022 18:46,7/29/2023,Santa Clara,111,Verified Fan Presale,No,No
11/16/2022 18:48,3/17/2023,Glendale,55,Verified Fan Presale,No,No
11/16/2022 18:49,4/29/2023,Atlanta,50,Capital One Presale,No,No
11/16/2022 18:49,7/23/2023,Seattle,27.65,Verified Fan Presale,No,Yes
11/16/2022 18:50,5/28/2023,East Rutherford,51,Verified Fan Presale,No,No
11/16/2022 18:50,5/5/2023,Nashville,157,Capital One Presale,No,No
11/16/2022 18:51,4/2/2023,Arlington,187.77,Verified Fan Presale,No,No
11/16/2022 18:55,7/23/2023,Seattle,65.35,Verified Fan Presale,No,No
11/16/2022 18:55,4/28/2023,Atlanta,90,Verified Fan Presale,No,No
11/16/2022 18:55,6/4/2023,Chicago,75,Capital One Presale,No,No
11/16/2022 18:55,4/23/2023,Houston,365,Verified Fan Presale,No,No
11/16/2022 18:56,5/28/2023,East Rutherford,23.1,Verified Fan Presale,No,Yes
11/16/2022 18:57,5/7/2023,Nashville,30,Verified Fan Presale,No,No
11/16/2022 18:57,6/3/2023,Cincinnati,50,Verified Fan Presale,No,No
11/16/2022 18:57,5/7/2023,Nashville,28,Verified Fan Presale,No,No
11/16/2022 18:58,4/15/2023,Tampa,33,Verified Fan Presale,Yes,No
11/16/2022 18:59,5/5/2023,Nashville,70,Capital One Presale,No,No
11/16/2022 18:59,7/23/2023,Seattle,65,Verified Fan Presale,No,No
11/16/2022 19:00,4/1/2023,Arlington,57.41,Verified Fan Presale,No,Yes
11/16/2022 19:00,6/16/2023,Pittsburgh,38.37,Verified Fan Presale,No,Yes
11/16/2022 19:00,5/26/2023,East Rutherford,41.65,Capital One Presale,No,No
11/16/2022 19:01,6/24/2023,Minneapolis,35,Verified Fan Presale,No,No
11/16/2022 19:01,6/2/2023,Chicago,130.97,Capital One Presale,No,Yes
11/16/2022 19:03,7/22/2023,Seattle,65,Verified Fan Presale,No,No
11/16/2022 19:03,7/23/2023,Seattle,25,Verified Fan Presale,No,No
11/16/2022 19:05,5/27/2023,East Rutherford,25,Capital One Presale,No,No
11/16/2022 19:05,5/5/2023,Nashville,45,Capital One Presale,No,No
11/16/2022 19:06,5/19/2023,Foxborough,50,Capital One Presale,No,No
11/16/2022 19:07,6/10/2023,Detroit,37,Verified Fan Presale,No,No
11/16/2022 19:08,4/30/2023,Atlanta,30,Verified Fan Presale,No,Yes
11/16/2022 19:09,5/6/2023,Nashville,42.15,Capital One Presale,Yes,Yes
11/16/2022 19:09,8/8/2023,Los Angeles,62.58,Capital One Presale,No,No
11/16/2022 19:10,5/19/2023,Foxborough,100,Capital One Presale,No,Yes
11/16/2022 19:10,5/12/2023,Philadelphia,94.4,Verified Fan Presale,No,Yes
11/16/2022 19:10,7/29/2023,Santa Clara,55,Verified Fan Presale,Yes,No
11/16/2022 19:11,4/23/2023,Houston,110,Capital One Presale,Yes,Yes
11/16/2022 19:12,7/15/2023,Denver,20,Verified Fan Presale,No,No
11/16/2022 19:13,3/25/2023,Las Vegas,45,Verified Fan Presale,No,Yes
11/16/2022 19:13,6/9/2023,Detroit,31.25,Verified Fan Presale,No,No
11/16/2022 19:13,5/20/2023,Foxborough,40,Verified Fan Presale,No,No
11/16/2022 19:14,8/8/2023,Los Angeles,60.25,Capital One Presale,Yes,Yes
11/16/2022 19:14,7/15/2023,Denver,34.5,Verified Fan Presale,No,No
11/16/2022 19:15,6/23/2023,Minneapolis,56.15,Verified Fan Presale,No,No
11/16/2022 19:15,5/27/2023,East Rutherford,46,Capital One Presale,Yes,No
11/16/2022 19:16,6/24/2023,Minneapolis,73.5,Verified Fan Presale,No,No
11/16/2022 19:17,4/15/2023,Tampa,140,Verified Fan Presale,No,Yes
11/16/2022 19:17,5/19/2023,Foxborough,50,Verified Fan Presale,No,Yes
11/16/2022 19:17,4/30/2023,Atlanta,42.45,Verified Fan Presale,No,No
11/16/2022 19:18,5/5/2023,Nashville,30,Verified Fan Presale,No,No
11/16/2022 19:20,6/9/2023,Detroit,80,Verified Fan Presale,No,No
11/16/2022 19:20,8/8/2023,Los Angeles,24.7,Verified Fan Presale,Yes,Yes
11/16/2022 19:21,4/28/2023,Atlanta,31.15,Verified Fan Presale,No,Yes
11/16/2022 19:22,6/3/2023,Chicago,60,Verified Fan Presale,No,No
11/16/2022 19:22,5/26/2023,East Rutherford,89.55,Capital One Presale,No,Yes
11/16/2022 19:22,4/29/2023,Atlanta,55,Verified Fan Presale,Yes,No
11/16/2022 19:23,7/29/2023,Santa Clara,37,Verified Fan Presale,No,No
11/16/2022 19:23,4/2/2023,Arlington,69.95,Verified Fan Presale,No,Yes
11/16/2022 19:24,7/8/2023,Kansas City,90,Verified Fan Presale,No,Yes
11/16/2022 19:26,4/29/2023,Atlanta,52,Verified Fan Presale,No,No
11/16/2022 19:26,6/24/2023,Minneapolis,58,Verified Fan Presale,No,Yes
11/16/2022 19:26,6/10/2023,Detroit,700,Verified Fan Presale,No,No
11/16/2022 19:26,7/8/2023,Kansas City,50,Verified Fan Presale,No,Yes
11/16/2022 19:27,5/6/2023,Nashville,43,Verified Fan Presale,No,Yes
11/16/2022 19:27,6/23/2023,Minneapolis,77,Verified Fan Presale,No,No
11/16/2022 19:28,3/17/2023,Glendale,33,Capital One Presale,No,No
11/16/2022 19:29,4/1/2023,Arlington,187.77,Verified Fan Presale,No,Yes
11/16/2022 19:29,6/16/2023,Pittsburgh,38,Verified Fan Presale,No,Yes
11/16/2022 19:29,5/12/2023,Philadelphia,50,Capital One Presale,No,Yes
11/16/2022 19:30,4/28/2023,Atlanta,23,Verified Fan Presale,No,No
11/16/2022 19:30,7/23/2023,Seattle,66.25,Verified Fan Presale,No,No
11/16/2022 19:31,4/22/2023,Houston,60,Verified Fan Presale,No,No
11/16/2022 19:31,8/8/2023,Los Angeles,32.7,Verified Fan Presale,Yes,Yes
11/16/2022 19:31,5/13/2023,Philadelphia,46.65,Verified Fan Presale,No,Yes
11/16/2022 19:31,6/16/2023,Pittsburgh,40,Verified Fan Presale,No,No
11/16/2022 19:31,5/5/2023,Nashville,41,Capital One Presale,No,No
11/16/2022 19:32,6/17/2023,Pittsburgh,51,Verified Fan Presale,No,No
11/16/2022 19:32,7/23/2023,Seattle,18.95,Verified Fan Presale,No,No
11/16/2022 19:34,5/28/2023,East Rutherford,19,Verified Fan Presale,No,No
11/16/2022 19:34,6/24/2023,Minneapolis,66,Verified Fan Presale,No,No
11/16/2022 19:34,3/24/2023,Las Vegas,50,Verified Fan Presale,No,No
11/16/2022 19:35,6/10/2023,Detroit,111,Verified Fan Presale,No,Yes
11/16/2022 19:37,7/8/2023,Kansas City,30,Verified Fan Presale,No,Yes
11/16/2022 19:37,6/24/2023,Minneapolis,37.5,Verified Fan Presale,No,No
11/16/2022 19:37,6/3/2023,Chicago,73,Verified Fan Presale,No,No
11/16/2022 19:39,7/23/2023,Seattle,116,Capital One Presale,No,No
11/16/2022 19:39,3/18/2023,Glendale,63.36,Verified Fan Presale,No,No
11/16/2022 19:41,7/28/2023,Santa Clara,56.35,Verified Fan Presale,No,No
11/16/2022 19:41,5/28/2023,East Rutherford,37,Verified Fan Presale,No,No
11/16/2022 19:42,4/14/2023,Tampa,80,Capital One Presale,No,No
11/16/2022 19:42,5/13/2023,Philadelphia,40.95,Verified Fan Presale,No,Yes
11/16/2022 19:43,8/8/2023,Los Angeles,90,Verified Fan Presale,No,Yes
11/16/2022 19:43,7/28/2023,Santa Clara,54,Capital One Presale,No,No
11/16/2022 19:44,7/8/2023,Kansas City,50,Capital One Presale,No,No
11/16/2022 19:44,5/19/2023,Foxborough,22,Capital One Presale,No,No
11/16/2022 19:45,7/28/2023,Santa Clara,145,Verified Fan Presale,Yes,No
11/16/2022 19:45,5/20/2023,Foxborough,40,Verified Fan Presale,Yes,No
11/16/2022 19:47,7/28/2023,Santa Clara,80,Capital One Presale,No,Yes
11/16/2022 19:48,8/8/2023,Los Angeles,46.5,Capital One Presale,Yes,No
11/16/2022 19:49,7/29/2023,Santa Clara,76,Verified Fan Presale,No,No
11/16/2022 19:51,3/18/2023,Glendale,63.39,Verified Fan Presale,No,Yes
11/16/2022 19:51,5/27/2023,East Rutherford,32,Verified Fan Presale,No,No
11/16/2022 19:51,5/21/2023,Foxborough,65,Capital One Presale,No,No
11/16/2022 19:52,7/29/2023,Santa Clara,61.4,Verified Fan Presale,No,Yes
11/16/2022 19:52,7/8/2023,Kansas City,47.5,Verified Fan Presale,No,Yes
11/16/2022 19:52,5/14/2023,Philadelphia,79,Verified Fan Presale,No,No
11/16/2022 19:53,7/8/2023,Kansas City,100,Verified Fan Presale,No,No
11/16/2022 19:53,7/15/2023,Denver,30,Verified Fan Presale,No,Yes
11/16/2022 19:53,4/13/2023,Tampa,23,Verified Fan Presale,No,No
11/16/2022 19:53,6/3/2023,Chicago,42,Verified Fan Presale,No,Yes
11/16/2022 19:54,5/13/2023,Philadelphia,36,Verified Fan Presale,No,No
11/16/2022 19:54,4/13/2023,Tampa,68.3,Capital One Presale,No,No
11/16/2022 19:58,7/7/2023,Kansas City,49,Verified Fan Presale,No,No
11/16/2022 19:58,7/22/2023,Seattle,82,Capital One Presale,No,Yes
11/16/2022 19:59,6/10/2023,Detroit,34.9,Verified Fan Presale,No,No
11/16/2022 19:59,7/1/2023,Cincinnati,33,Verified Fan Presale,No,No
11/16/2022 20:00,6/4/2023,Chicago,50,Capital One Presale,No,No
11/16/2022 20:01,7/23/2023,Seattle,70,Verified Fan Presale,No,No
11/16/2022 20:01,4/30/2023,Atlanta,115.75,Capital One Presale,No,Yes
11/16/2022 20:02,7/15/2023,Denver,33,Capital One Presale,No,No
11/16/2022 20:03,3/24/2023,Las Vegas,87.05,Capital One Presale,No,No
11/16/2022 20:04,7/22/2023,Seattle,267.05,Verified Fan Presale,No,No
11/16/2022 20:05,3/17/2023,Glendale,68,Verified Fan Presale,No,No
11/16/2022 20:06,4/30/2023,Atlanta,60,Verified Fan Presale,No,No
11/16/2022 20:07,7/29/2023,Santa Clara,58,Verified Fan Presale,No,No
11/16/2022 20:07,3/17/2023,Glendale,45,Verified Fan Presale,No,No
11/16/2022 20:08,6/23/2023,Minneapolis,93,Verified Fan Presale,No,No
11/16/2022 20:12,5/7/2023,Nashville,41.5,Capital One Presale,No,Yes
11/16/2022 20:12,3/24/2023,Las Vegas,120,Verified Fan Presale,No,No
11/16/2022 20:13,4/13/2023,Tampa,45,Verified Fan Presale,No,No
11/16/2022 20:13,4/21/2023,Houston,75,Verified Fan Presale,No,No
11/16/2022 20:15,3/24/2023,Las Vegas,103,Verified Fan Presale,No,No
11/16/2022 20:15,3/18/2023,Glendale,87.99,Verified Fan Presale,No,Yes
11/16/2022 20:15,8/8/2023,Los Angeles,40,Verified Fan Presale,No,No
11/16/2022 20:16,3/17/2023,Glendale,65,Capital One Presale,No,No
11/16/2022 20:17,6/4/2023,Chicago,75,Capital One Presale,No,No
11/16/2022 20:18,4/2/2023,Arlington,188,Verified Fan Presale,No,No
11/16/2022 20:18,3/18/2023,Glendale,40,Verified Fan Presale,No,No
11/16/2022 20:18,4/2/2023,Arlington,48.72,Verified Fan Presale,No,No
11/16/2022 20:19,3/31/2023,Arlington,112,Verified Fan Presale,No,Yes
11/16/2022 20:19,6/23/2023,Minneapolis,71.2,Verified Fan Presale,No,No
11/16/2022 20:19,4/1/2023,Arlington,52,Verified Fan Presale,No,Yes
11/16/2022 20:19,8/8/2023,Los Angeles,40,Verified Fan Presale,No,No
11/16/2022 20:20,7/7/2023,Kansas City,150,Capital One Presale,No,No
11/16/2022 20:24,6/4/2023,Chicago,55,Verified Fan Presale,No,No
11/16/2022 20:25,5/5/2023,Nashville,35,Verified Fan Presale,Yes,Yes
11/16/2022 20:26,4/2/2023,Arlington,25,Verified Fan Presale,No,No
11/16/2022 20:26,3/18/2023,Glendale,64.89,Verified Fan Presale,No,Yes
11/16/2022 20:29,5/13/2023,Philadelphia,95,Capital One Presale,No,Yes
11/16/2022 20:29,7/28/2023,Santa Clara,58,Verified Fan Presale,No,Yes
11/16/2022 20:30,6/4/2023,Chicago,128,Verified Fan Presale,No,Yes
11/16/2022 20:30,4/2/2023,Arlington,87,Verified Fan Presale,No,No
11/16/2022 20:30,3/31/2023,Arlington,125.1,Verified Fan Presale,No,Yes
11/16/2022 20:31,6/23/2023,Minneapolis,182.5,Verified Fan Presale,No,No
11/16/2022 20:34,6/17/2023,Pittsburgh,54,Verified Fan Presale,No,No
11/16/2022 20:35,8/4/2023,Los Angeles,48.4,Verified Fan Presale,No,No
11/16/2022 20:35,8/3/2023,Los Angeles,39,Verified Fan Presale,Yes,No
11/16/2022 20:35,3/17/2023,Glendale,60,Verified Fan Presale,No,No
11/16/2022 20:35,5/6/2023,Nashville,2102.3,Capital One Presale,No,Yes
11/16/2022 20:35,5/7/2023,Nashville,42,Verified Fan Presale,No,No
11/16/2022 20:35,7/14/2023,Denver,50,Verified Fan Presale,No,No
11/16/2022 20:36,7/22/2023,Seattle,64.05,Verified Fan Presale,No,Yes
11/16/2022 20:36,6/3/2023,Cincinnati,23,Verified Fan Presale,No,No
11/16/2022 20:37,7/14/2023,Denver,50,Verified Fan Presale,No,No
11/16/2022 20:38,5/21/2023,Foxborough,30,Verified Fan Presale,No,No
11/16/2022 20:40,7/15/2023,Denver,89,Verified Fan Presale,No,Yes
11/16/2022 20:40,5/12/2023,Philadelphia,47.6,Capital One Presale,No,Yes
11/16/2022 20:40,3/24/2023,Las Vegas,21.2,Verified Fan Presale,No,No
11/16/2022 20:42,4/29/2023,Atlanta,155,Verified Fan Presale,No,Yes
11/16/2022 20:42,5/6/2023,Nashville,27,Verified Fan Presale,No,No
11/16/2022 20:42,7/23/2023,Seattle,56,Capital One Presale,No,Yes
11/16/2022 20:44,6/3/2023,Cincinnati,16,Verified Fan Presale,No,No
11/16/2022 20:44,4/30/2023,Atlanta,55,Capital One Presale,No,No
11/16/2022 20:45,4/29/2023,Atlanta,80,Verified Fan Presale,No,Yes
11/16/2022 20:49,6/10/2023,Detroit,300,Verified Fan Presale,Yes,No
11/16/2022 20:54,4/23/2023,Houston,95,Capital One Presale,No,No
11/16/2022 20:54,5/14/2023,Philadelphia,115,Verified Fan Presale,Yes,Yes
11/16/2022 20:56,6/17/2023,Pittsburgh,70,Verified Fan Presale,No,Yes
11/16/2022 20:56,7/22/2023,Seattle,65.55,Verified Fan Presale,Yes,No
11/16/2022 20:56,4/28/2023,Atlanta,30,Verified Fan Presale,No,Yes
11/16/2022 20:57,6/23/2023,Minneapolis,56.15,Verified Fan Presale,No,No
11/16/2022 21:01,7/29/2023,Santa Clara,37,Verified Fan Presale,No,Yes
11/16/2022 21:02,7/29/2023,Santa Clara,50,Verified Fan Presale,Yes,No
11/16/2022 21:02,7/28/2023,Santa Clara,35,Verified Fan Presale,No,No
11/16/2022 21:05,5/27/2023,East Rutherford,45,Capital One Presale,No,No
11/16/2022 21:08,6/17/2023,Pittsburgh,65,Capital One Presale,No,No
11/16/2022 21:12,5/28/2023,East Rutherford,22,Verified Fan Presale,No,No
11/16/2022 21:12,6/16/2023,Pittsburgh,149,Verified Fan Presale,No,No
11/16/2022 21:13,3/17/2023,Glendale,63,Verified Fan Presale,No,No
11/16/2022 21:14,6/9/2023,Detroit,36.35,Verified Fan Presale,No,Yes
11/16/2022 21:14,8/5/2023,Los Angeles,75,Verified Fan Presale,Yes,No
11/16/2022 21:15,6/16/2023,Pittsburgh,49.5,Capital One Presale,No,No
11/16/2022 21:17,3/17/2023,Glendale,32.97,Capital One Presale,No,No
11/16/2022 21:18,5/27/2023,East Rutherford,25,Verified Fan Presale,Yes,No
11/16/2022 21:18,3/18/2023,Glendale,64.89,Verified Fan Presale,Yes,Yes
11/16/2022 21:19,5/27/2023,East Rutherford,30,Verified Fan Presale,No,No
11/16/2022 21:25,6/16/2023,Pittsburgh,38.4,Verified Fan Presale,No,No
11/16/2022 21:26,6/2/2023,Chicago,450,Capital One Presale,No,Yes
11/16/2022 21:28,3/17/2023,Glendale,64,Verified Fan Presale,No,No
11/16/2022 21:29,3/18/2023,Glendale,75,Verified Fan Presale,No,No
11/16/2022 21:31,3/24/2023,Las Vegas,40,Verified Fan Presale,No,No
11/16/2022 21:32,6/24/2023,Minneapolis,60,Verified Fan Presale,No,No
11/16/2022 21:36,4/22/2023,Houston,66,Verified Fan Presale,No,Yes
11/16/2022 21:36,8/3/2023,Los Angeles,27.3,Verified Fan Presale,No,No
11/16/2022 21:39,5/21/2023,Foxborough,120,Capital One Presale,No,No
11/16/2022 21:42,8/4/2023,Los Angeles,46.4,Verified Fan Presale,No,No
11/16/2022 21:42,3/18/2023,Glendale,63,Verified Fan Presale,No,Yes
11/16/2022 21:44,3/17/2023,Glendale,22.71,Verified Fan Presale,No,No
11/16/2022 21:45,7/29/2023,Santa Clara,48,Verified Fan Presale,No,No
11/16/2022 21:46,7/14/2023,Denver,72.4,Verified Fan Presale,No,No
11/16/2022 21:46,6/24/2023,Minneapolis,150,Verified Fan Presale,No,No
11/16/2022 21:48,3/25/2023,Las Vegas,83,Capital One Presale,No,Yes
11/16/2022 21:57,5/28/2023,East Rutherford,75,Verified Fan Presale,No,No
11/16/2022 21:59,7/15/2023,Denver,80,Verified Fan Presale,No,Yes
11/16/2022 22:00,7/29/2023,Santa Clara,55,Verified Fan Presale,No,No
11/16/2022 22:00,6/10/2023,Detroit,40,Verified Fan Presale,No,No
11/16/2022 22:02,6/23/2023,Minneapolis,75,Verified Fan Presale,No,No
11/16/2022 22:06,4/14/2023,Tampa,57.25,Verified Fan Presale,No,No
11/16/2022 22:14,4/29/2023,Atlanta,45,Verified Fan Presale,No,No
11/16/2022 22:18,6/3/2023,Cincinnati,57,Verified Fan Presale,No,Yes
11/16/2022 22:26,7/23/2023,Seattle,57,Capital One Presale,No,Yes
11/16/2022 22:27,4/22/2023,Houston,32.93,Capital One Presale,No,No
11/16/2022 22:29,3/24/2023,Las Vegas,60,Verified Fan Presale,No,No
11/16/2022 22:32,7/22/2023,Seattle,65.55,Verified Fan Presale,No,Yes
11/16/2022 22:35,3/24/2023,Las Vegas,108.71,Verified Fan Presale,No,No
11/16/2022 22:36,6/4/2023,Chicago,66,Verified Fan Presale,No,No
11/16/2022 22:42,3/18/2023,Glendale,62,Verified Fan Presale,No,Yes
11/16/2022 22:43,8/8/2023,Los Angeles,57.85,Capital One Presale,No,No
11/16/2022 22:46,5/14/2023,Philadelphia,79,Verified Fan Presale,No,No
11/16/2022 22:47,8/3/2023,Los Angeles,76.85,Verified Fan Presale,No,No
11/16/2022 22:51,4/22/2023,Houston,57.53,Verified Fan Presale,No,No
11/16/2022 22:53,7/22/2023,Seattle,45,Verified Fan Presale,No,Yes
11/16/2022 22:54,7/23/2023,Seattle,93.4,Verified Fan Presale,No,No
11/16/2022 22:55,7/15/2023,Denver,31,Verified Fan Presale,No,Yes
11/16/2022 22:58,8/9/2023,Los Angeles,50,Verified Fan Presale,No,Yes
11/16/2022 23:06,7/29/2023,Santa Clara,97.85,Verified Fan Presale,No,Yes
11/16/2022 23:08,7/28/2023,Santa Clara,250,Verified Fan Presale,No,No
11/16/2022 23:10,5/6/2023,Nashville,44.03,Capital One Presale,No,No
11/16/2022 23:13,7/22/2023,Seattle,117.35,Verified Fan Presale,No,No
11/16/2022 23:22,3/31/2023,Arlington,67,Verified Fan Presale,No,No
11/16/2022 23:34,3/17/2023,Glendale,101,Capital One Presale,No,No
11/16/2022 23:36,3/17/2023,Glendale,100,Verified Fan Presale,Yes,Yes
11/16/2022 23:37,7/29/2023,Santa Clara,70,Capital One Presale,Yes,Yes
11/16/2022 23:51,4/14/2023,Tampa,45,Verified Fan Presale,No,No
11/16/2022 23:58,7/15/2023,Denver,58.72,Capital One Presale,No,Yes
11/17/2022 0:02,7/23/2023,Seattle,78.5,Capital One Presale,No,Yes
11/17/2022 0:07,7/1/2023,Cincinnati,27,Verified Fan Presale,No,Yes
11/17/2022 0:07,4/21/2023,Houston,22.75,Verified Fan Presale,No,No
11/17/2022 0:10,6/23/2023,Minneapolis,209,Verified Fan Presale,No,No
11/17/2022 0:22,4/2/2023,Arlington,60,Verified Fan Presale,No,No
11/17/2022 0:31,5/28/2023,East Rutherford,75,Capital One Presale,No,No
11/17/2022 0:32,4/13/2023,Tampa,60,Verified Fan Presale,No,No
11/17/2022 0:32,4/23/2023,Houston,24,Verified Fan Presale,No,No
11/17/2022 0:45,3/17/2023,Glendale,110.89,Verified Fan Presale,Yes,Yes
11/17/2022 0:46,3/18/2023,Glendale,107.14,Verified Fan Presale,Yes,Yes
11/17/2022 0:50,5/13/2023,Philadelphia,51.35,Capital One Presale,Yes,Yes
11/17/2022 0:51,5/20/2023,Foxborough,106.4,Capital One Presale,Yes,Yes
11/17/2022 0:53,5/26/2023,East Rutherford,103.9,Capital One Presale,Yes,Yes
